ID,Title,Artist,Album,Track,Date,Length,Path,Format
790,Harfe Akhar Ra Bezan,Mahasti,Mehman,4,1996,05:21,/var/home/miladsharifiteh/Music/Various Artists/Mehman/4-Harfe Akhar Ra Bezan.mp3,mp3
791,Bekhand,Mahasti,Mehman,5,1996,04:22,/var/home/miladsharifiteh/Music/Various Artists/Mehman/5-Bekhand.mp3,mp3
792,Mehmane Bahar,Hayedeh,Mehman,6,1996,02:58,/var/home/miladsharifiteh/Music/Various Artists/Mehman/6-Mehmane Bahar.mp3,mp3
793,Sokoute Khoub,Hayedeh,Mehman,7,1996,04:08,/var/home/miladsharifiteh/Music/Various Artists/Mehman/7-Sokoute Khoub.mp3,mp3
794,Delam Mikhad,Hayedeh,Mehman,8,1996,05:31,/var/home/miladsharifiteh/Music/Various Artists/Mehman/8-Delam Mikhad.mp3,mp3
795,Khodahafez,Hayedeh,Mehman,9,1996,04:53,/var/home/miladsharifiteh/Music/Various Artists/Mehman/9-Khodahafez.mp3,mp3
796,Nemizaram Beri,Shohreh,Nemizaram Beri,1,1996,05:23,/var/home/miladsharifiteh/Music/Various Artists/Nemizaram Beri/1-Nemizaram Beri.mp3,mp3
797,Shenidam,Shohreh,Nemizaram Beri,2,1996,05:19,/var/home/miladsharifiteh/Music/Various Artists/Nemizaram Beri/2-Shenidam.mp3,mp3
798,Eshgh,Shohreh,Nemizaram Beri,3,1996,04:55,/var/home/miladsharifiteh/Music/Various Artists/Nemizaram Beri/3-Eshgh.mp3,mp3
799,Havaye Tazeh,Shahram Solati,Nemizaram Beri,4,1996,06:34,/var/home/miladsharifiteh/Music/Various Artists/Nemizaram Beri/4-Havaye Tazeh.mp3,mp3
800,Masti,Sattar,Nemizaram Beri,5,1996,05:15,/var/home/miladsharifiteh/Music/Various Artists/Nemizaram Beri/5-Masti.mp3,mp3
801,Nobahar,Sattar Ft Andy & Morteza & Viguen & Leyla Forouhar & Kouros & Fattaneh & Aref & Delaram,Nemizaram Beri,6,1996,05:14,/var/home/miladsharifiteh/Music/Various Artists/Nemizaram Beri/6-Nobahar.mp3,mp3
802,Arousi,Shohreh,Nemizaram Beri,7,1996,05:05,/var/home/miladsharifiteh/Music/Various Artists/Nemizaram Beri/7-Arousi.mp3,mp3
803,Nobahar (Instrumental),Sattar,Nemizaram Beri,8,1996,04:01,/var/home/miladsharifiteh/Music/Various Artists/Nemizaram Beri/8-Nobahar (Instrumental).mp3,mp3
804,Topoli,Andy,Parvaz,1,1987,06:22,/var/home/miladsharifiteh/Music/Various Artists/Parvaz/1-Topoli.mp3,mp3
805,Akhe Nisti Ashegh,Kouros,Parvaz,2,1987,06:05,/var/home/miladsharifiteh/Music/Various Artists/Parvaz/2-Akhe Nisti Ashegh.mp3,mp3
806,Bouseh,Andy,Parvaz,3,1987,06:41,/var/home/miladsharifiteh/Music/Various Artists/Parvaz/3-Bouseh.mp3,mp3
807,Behesh Begou,Andy Ft Kouros,Parvaz,4,1987,04:58,/var/home/miladsharifiteh/Music/Various Artists/Parvaz/4-Behesh Begou.mp3,mp3
808,Ma Hameh Irouni Hastim,Andy Ft Kouros,Parvaz,5,1987,06:19,/var/home/miladsharifiteh/Music/Various Artists/Parvaz/5-Ma Hameh Irouni Hastim.mp3,mp3
809,Daro Va Kon,Kouros,Parvaz,6,1987,06:12,/var/home/miladsharifiteh/Music/Various Artists/Parvaz/6-Daro Va Kon.mp3,mp3
810,Chi Misheh,Andy,Parvaz,7,1987,06:35,/var/home/miladsharifiteh/Music/Various Artists/Parvaz/7-Chi Misheh.mp3,mp3
811,Niloufar,Andy Ft Kouros,Parvaz,8,1987,06:52,/var/home/miladsharifiteh/Music/Various Artists/Parvaz/8-Niloufar.mp3,mp3
812,Restless,Andy,Parvaz,9,1987,07:14,/var/home/miladsharifiteh/Music/Various Artists/Parvaz/9-Restless.mp3,mp3
813,Tasvire Man,Andy,Yaran,1,2000,04:42,/var/home/miladsharifiteh/Music/Various Artists/Yaran/1-Tasvire Man.mp3,mp3
814,Royaha (Instrumental),Parviz Rahmanpanah,Yaran,10,2000,05:32,/var/home/miladsharifiteh/Music/Various Artists/Yaran/10-Royaha (Instrumental).mp3,mp3
815,Hamrah,Hamid,Yaran,2,2000,04:37,/var/home/miladsharifiteh/Music/Various Artists/Yaran/2-Hamrah.mp3,mp3
816,Toufan,Pirouz,Yaran,3,2000,04:59,/var/home/miladsharifiteh/Music/Various Artists/Yaran/3-Toufan.mp3,mp3
817,Kashki (Instrumental),Farshid Maghsoud,Yaran,4,2000,04:57,/var/home/miladsharifiteh/Music/Various Artists/Yaran/4-Kashki (Instrumental).mp3,mp3
818,To Chetor Migi,Hamid,Yaran,5,2000,04:28,/var/home/miladsharifiteh/Music/Various Artists/Yaran/5-To Chetor Migi.mp3,mp3
819,Ghesseye Baran,Andy,Yaran,6,2000,04:37,/var/home/miladsharifiteh/Music/Various Artists/Yaran/6-Ghesseye Baran.mp3,mp3
820,Nemisheh Az To Gozasht,Hamid,Yaran,7,2000,03:20,/var/home/miladsharifiteh/Music/Various Artists/Yaran/7-Nemisheh Az To Gozasht.mp3,mp3
821,Kasi Nist,Pirouz,Yaran,8,2000,04:00,/var/home/miladsharifiteh/Music/Various Artists/Yaran/8-Kasi Nist.mp3,mp3
822,Sarsepordeh,Andy,Yaran,9,2000,06:07,/var/home/miladsharifiteh/Music/Various Artists/Yaran/9-Sarsepordeh.mp3,mp3
823,Shabzadeh,Ebi,Fasle Tazeh,1,2018,04:47,/var/home/miladsharifiteh/Music/Various Artists/Fasle Tazeh/1-Shabzadeh.mp3,mp3
824,Rahaei (Music),Instrumental,Fasle Tazeh,10,2018,05:54,/var/home/miladsharifiteh/Music/Various Artists/Fasle Tazeh/10-Rahaei (Music).mp3,mp3
825,Koudakaneh,Farhad,Fasle Tazeh,2,2018,05:23,/var/home/miladsharifiteh/Music/Various Artists/Fasle Tazeh/2-Koudakaneh.mp3,mp3
826,Fasle Tazeh,Gougoush,Fasle Tazeh,3,2018,03:01,/var/home/miladsharifiteh/Music/Various Artists/Fasle Tazeh/3-Fasle Tazeh.mp3,mp3
827,Bahare Man,Sattar,Fasle Tazeh,4,2018,05:57,/var/home/miladsharifiteh/Music/Various Artists/Fasle Tazeh/4-Bahare Man.mp3,mp3
828,Azizam (Music),Instrumental,Fasle Tazeh,5,2018,04:29,/var/home/miladsharifiteh/Music/Various Artists/Fasle Tazeh/5-Azizam (Music).mp3,mp3
829,Pol,Gougoush,Fasle Tazeh,6,2018,05:37,/var/home/miladsharifiteh/Music/Various Artists/Fasle Tazeh/6-Pol.mp3,mp3
830,Gereftar,Fereydoun Foroughi,Fasle Tazeh,7,2018,04:41,/var/home/miladsharifiteh/Music/Various Artists/Fasle Tazeh/7-Gereftar.mp3,mp3
831,Ejazeh,Dariush,Fasle Tazeh,8,2018,03:57,/var/home/miladsharifiteh/Music/Various Artists/Fasle Tazeh/8-Ejazeh.mp3,mp3
832,Harir,Martik,Fasle Tazeh,9,2018,03:44,/var/home/miladsharifiteh/Music/Various Artists/Fasle Tazeh/9-Harir.mp3,mp3
833,Parandeha,Shahram Solati,Parandeha,1,1991,05:15,/var/home/miladsharifiteh/Music/Various Artists/Parandeha/1-Parandeha.mp3,mp3
834,Shahre Farang,Mahmoud,Parandeha,2,1991,07:16,/var/home/miladsharifiteh/Music/Various Artists/Parandeha/2-Shahre Farang.mp3,mp3
835,Lahzeye Vedae,Shahriyar,Parandeha,3,1991,06:20,/var/home/miladsharifiteh/Music/Various Artists/Parandeha/3-Lahzeye Vedae.mp3,mp3
836,Baba Heydar,Nazi Afshar,Parandeha,4,1991,05:00,/var/home/miladsharifiteh/Music/Various Artists/Parandeha/4-Baba Heydar.mp3,mp3
837,Bahar,Leyla Forouhar,Parandeha,5,1991,05:37,/var/home/miladsharifiteh/Music/Various Artists/Parandeha/5-Bahar.mp3,mp3
838,Naro,Mahasti,Parandeha,6,1991,05:28,/var/home/miladsharifiteh/Music/Various Artists/Parandeha/6-Naro.mp3,mp3
839,Shahre Farang (Instrumental),Mahmoud,Parandeha,7,1991,02:17,/var/home/miladsharifiteh/Music/Various Artists/Parandeha/7-Shahre Farang (Instrumental).mp3,mp3
840,Bahare Khamoush,Dariush,Behtarinhaye Babak Afshar,1,1994,04:54,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Babak Afshar/1-Bahare Khamoush.mp3,mp3
841,Ghesseh Gouye Pire Shahr,Gougoush,Behtarinhaye Babak Afshar,10,1994,04:28,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Babak Afshar/10-Ghesseh Gouye Pire Shahr.mp3,mp3
842,Digeh Geryeh Delo Va Nemikoneh,Gougoush,Behtarinhaye Babak Afshar,2,1994,05:35,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Babak Afshar/2-Digeh Geryeh Delo Va Nemikoneh.mp3,mp3
843,Shivan,Ramesh,Behtarinhaye Babak Afshar,3,1994,03:27,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Babak Afshar/3-Shivan.mp3,mp3
844,Bi Saranjam,Viguen,Behtarinhaye Babak Afshar,4,1994,06:32,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Babak Afshar/4-Bi Saranjam.mp3,mp3
845,Paeiz,Hayedeh,Behtarinhaye Babak Afshar,5,1994,05:51,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Babak Afshar/5-Paeiz.mp3,mp3
846,Salam,Dariush,Behtarinhaye Babak Afshar,6,1994,04:51,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Babak Afshar/6-Salam.mp3,mp3
847,Saboure Sharghi,Mahasti,Behtarinhaye Babak Afshar,7,1994,04:55,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Babak Afshar/7-Saboure Sharghi.mp3,mp3
848,Sogand,Viguen,Behtarinhaye Babak Afshar,8,1994,05:19,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Babak Afshar/8-Sogand.mp3,mp3
849,Ziyarat,Ramesh,Behtarinhaye Babak Afshar,9,1994,04:24,/var/home/miladsharifiteh/Music/Various Artists/Behtarinhaye Babak Afshar/9-Ziyarat.mp3,mp3
850,Digeh Nakon Geryeh,Sattar,Haghighat,4,1995,05:24,/var/home/miladsharifiteh/Music/Various Artists/Haghighat/4-Digeh Nakon Geryeh.mp3,mp3
851,Ashegh Mimounim,Sattar,Haghighat,5,1995,04:35,/var/home/miladsharifiteh/Music/Various Artists/Haghighat/5-Ashegh Mimounim.mp3,mp3
852,Bi Eshgh Hargez,Sattar,Haghighat,6,1995,04:50,/var/home/miladsharifiteh/Music/Various Artists/Haghighat/6-Bi Eshgh Hargez.mp3,mp3
853,Haghighat,Mahasti,Haghighat,1,1995,04:34,/var/home/miladsharifiteh/Music/Various Artists/Haghighat/1-Haghighat.mp3,mp3
854,Bezar Man Khodam Basham,Mahasti,Haghighat,2,1995,04:57,/var/home/miladsharifiteh/Music/Various Artists/Haghighat/2-Bezar Man Khodam Basham.mp3,mp3
855,Ghamate Eshgh,Mahasti,Haghighat,3,1995,05:29,/var/home/miladsharifiteh/Music/Various Artists/Haghighat/3-Ghamate Eshgh.mp3,mp3
856,Bar Bad Rafteh,Mahasti,Eyde Shoma Mobarak,1,1982,03:50,/var/home/miladsharifiteh/Music/Various Artists/Eyde Shoma Mobarak/1-Bar Bad Rafteh.mp3,mp3
857,Ashegh,Sattar,Eyde Shoma Mobarak,2,1982,04:07,/var/home/miladsharifiteh/Music/Various Artists/Eyde Shoma Mobarak/2-Ashegh.mp3,mp3
858,Eyde Shoma Mobarak,Naser Cheshmazar,Eyde Shoma Mobarak,3,1982,05:22,/var/home/miladsharifiteh/Music/Various Artists/Eyde Shoma Mobarak/3-Eyde Shoma Mobarak.mp3,mp3
859,Iran Iran,Sattar,Eyde Shoma Mobarak,4,1982,08:04,/var/home/miladsharifiteh/Music/Various Artists/Eyde Shoma Mobarak/4-Iran Iran.mp3,mp3
860,Meykhaneh,Mahasti,Eyde Shoma Mobarak,5,1982,06:49,/var/home/miladsharifiteh/Music/Various Artists/Eyde Shoma Mobarak/5-Meykhaneh.mp3,mp3
861,Dorough,Naser Cheshmazar,Eyde Shoma Mobarak,6,1982,08:28,/var/home/miladsharifiteh/Music/Various Artists/Eyde Shoma Mobarak/6-Dorough.mp3,mp3
862,Parandeye Mohajer,Mahasti,Eyde Shoma Mobarak,7,1982,05:12,/var/home/miladsharifiteh/Music/Various Artists/Eyde Shoma Mobarak/7-Parandeye Mohajer.mp3,mp3
863,Instrumental,Mahasti,Eyde Shoma Mobarak,8,1982,02:36,/var/home/miladsharifiteh/Music/Various Artists/Eyde Shoma Mobarak/8-Instrumental.mp3,mp3
864,Zane Irouni,Viguen,Zane Irouni,1,1985,04:44,/var/home/miladsharifiteh/Music/Various Artists/Zane Irouni/1-Zane Irouni.mp3,mp3
865,Jodaei,Mahasti,Zane Irouni,2,1985,04:29,/var/home/miladsharifiteh/Music/Various Artists/Zane Irouni/2-Jodaei.mp3,mp3
866,Bavaram Kon,Ebi,Zane Irouni,3,1985,04:50,/var/home/miladsharifiteh/Music/Various Artists/Zane Irouni/3-Bavaram Kon.mp3,mp3
867,Ghiyam,Jaklin,Zane Irouni,4,1985,06:26,/var/home/miladsharifiteh/Music/Various Artists/Zane Irouni/4-Ghiyam.mp3,mp3
868,Khaterkhah,Shahla Sarshar,Zane Irouni,5,1985,04:41,/var/home/miladsharifiteh/Music/Various Artists/Zane Irouni/5-Khaterkhah.mp3,mp3
869,Ashti,Viguen Ft Jaklin,Zane Irouni,6,1985,05:30,/var/home/miladsharifiteh/Music/Various Artists/Zane Irouni/6-Ashti.mp3,mp3
870,Delam Gerefteh I,Moein,Golhaye Ghorbat,1,1991,08:38,/var/home/miladsharifiteh/Music/Various Artists/Golhaye Ghorbat/1-Delam Gerefteh I.mp3,mp3
871,Delam Gerefteh II,Moein,Golhaye Ghorbat,2,1991,13:08,/var/home/miladsharifiteh/Music/Various Artists/Golhaye Ghorbat/2-Delam Gerefteh II.mp3,mp3
872,Delam Gerefteh III,Moein,Golhaye Ghorbat,3,1991,05:31,/var/home/miladsharifiteh/Music/Various Artists/Golhaye Ghorbat/3-Delam Gerefteh III.mp3,mp3
873,Zamouneh I,Hayedeh,Golhaye Ghorbat,4,1991,07:10,/var/home/miladsharifiteh/Music/Various Artists/Golhaye Ghorbat/4-Zamouneh I.mp3,mp3
874,Zamouneh II,Hayedeh,Golhaye Ghorbat,5,1991,14:03,/var/home/miladsharifiteh/Music/Various Artists/Golhaye Ghorbat/5-Zamouneh II.mp3,mp3
875,Zamouneh III,Hayedeh,Golhaye Ghorbat,6,1991,06:05,/var/home/miladsharifiteh/Music/Various Artists/Golhaye Ghorbat/6-Zamouneh III.mp3,mp3
876,Esfahan,Moein,Esfahan,1,1993,06:50,/var/home/miladsharifiteh/Music/Various Artists/Esfahan/1-Esfahan.mp3,mp3
877,Delshekasteh,Moein,Esfahan,2,1993,05:50,/var/home/miladsharifiteh/Music/Various Artists/Esfahan/2-Delshekasteh.mp3,mp3
878,Ashofteh,Moein,Esfahan,3,1993,06:06,/var/home/miladsharifiteh/Music/Various Artists/Esfahan/3-Ashofteh.mp3,mp3
879,Afsoun,Moein,Esfahan,4,1993,05:19,/var/home/miladsharifiteh/Music/Various Artists/Esfahan/4-Afsoun.mp3,mp3
880,Donya Donya,Faezeh,Esfahan,5,1993,06:11,/var/home/miladsharifiteh/Music/Various Artists/Esfahan/5-Donya Donya.mp3,mp3
881,Divanegi,Faezeh,Esfahan,6,1993,04:54,/var/home/miladsharifiteh/Music/Various Artists/Esfahan/6-Divanegi.mp3,mp3
882,Esfahan (Instrumental),Moein,Esfahan,7,1993,02:38,/var/home/miladsharifiteh/Music/Various Artists/Esfahan/7-Esfahan (Instrumental).mp3,mp3
883,Bahar Bahar,Hayedeh,Asheghaneh,1,1983,05:50,/var/home/miladsharifiteh/Music/Various Artists/Asheghaneh/1-Bahar Bahar.mp3,mp3
884,Sepidedam,Mahasti,Asheghaneh,2,1983,06:24,/var/home/miladsharifiteh/Music/Various Artists/Asheghaneh/2-Sepidedam.mp3,mp3
885,Zahre Jodaei,Hayedeh,Asheghaneh,3,1983,06:24,/var/home/miladsharifiteh/Music/Various Artists/Asheghaneh/3-Zahre Jodaei.mp3,mp3
886,Delhaye Khasteh,Mahasti,Asheghaneh,4,1983,06:20,/var/home/miladsharifiteh/Music/Various Artists/Asheghaneh/4-Delhaye Khasteh.mp3,mp3
887,Be Joz Khoda Kasi Nist,Hayedeh,Asheghaneh,5,1983,06:56,/var/home/miladsharifiteh/Music/Various Artists/Asheghaneh/5-Be Joz Khoda Kasi Nist.mp3,mp3
888,Ghamgino Tanha,Mahasti,Asheghaneh,6,1983,05:08,/var/home/miladsharifiteh/Music/Various Artists/Asheghaneh/6-Ghamgino Tanha.mp3,mp3
889,Dokhtare Atish Pareh,Andy,Andy & Kouros Golden Songs 2,1,2006,06:08,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/1-Dokhtare Atish Pareh.mp3,mp3
890,Yasaman,Kouros,Andy & Kouros Golden Songs 2,2,2006,05:40,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/2-Yasaman.mp3,mp3
891,Ameneh,Andy,Andy & Kouros Golden Songs 2,3,2006,05:54,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/3-Ameneh.mp3,mp3
892,Shahre Ashegha,Kouros,Andy & Kouros Golden Songs 2,4,2006,05:52,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/4-Shahre Ashegha.mp3,mp3
893,Baz Amad,Kouros,Andy & Kouros Golden Songs 2,5,2006,05:00,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/5-Baz Amad.mp3,mp3
894,Kavir,Andy,Andy & Kouros Golden Songs 2,6,2006,06:16,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/6-Kavir.mp3,mp3
895,Strange Love,Andy,Andy & Kouros Golden Songs 2,7,2006,04:56,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/7-Strange Love.mp3,mp3
896,Eshghe Masmoum,Andy Ft Kouros,Andy & Kouros Golden Songs 2,8,2006,04:29,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/8-Eshghe Masmoum.mp3,mp3
897,Medley,Andy Ft Kouros,Andy & Kouros Golden Songs 2,9,2006,02:53,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/9-Medley.mp3,mp3
898,Restless (Disco),Andy,Andy & Kouros Golden Songs 2,10,2006,07:10,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/10-Restless (Disco).mp3,mp3
899,Naze Naz,Andy,Andy & Kouros Golden Songs 2,11,2006,05:55,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/11-Naze Naz.mp3,mp3
900,Khoshgele Mahallamoun,Andy,Andy & Kouros Golden Songs 2,12,2006,05:35,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/12-Khoshgele Mahallamoun.mp3,mp3
901,Yam Bousanam,Andy,Andy & Kouros Golden Songs 2,13,2006,04:52,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/13-Yam Bousanam.mp3,mp3
902,Khoshgele Man,Andy,Andy & Kouros Golden Songs 2,14,2006,04:09,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/14-Khoshgele Man.mp3,mp3
903,Tanhaei,Andy,Andy & Kouros Golden Songs 2,15,2006,06:04,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/15-Tanhaei.mp3,mp3
904,Cheshmaye Naz,Andy,Andy & Kouros Golden Songs 2,16,2006,04:51,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/16-Cheshmaye Naz.mp3,mp3
905,Jaddeye Eshgh,Andy,Andy & Kouros Golden Songs 2,17,2006,05:27,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/17-Jaddeye Eshgh.mp3,mp3
906,Woman,Andy,Andy & Kouros Golden Songs 2,18,2006,04:23,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/18-Woman.mp3,mp3
907,Madar,Andy,Andy & Kouros Golden Songs 2,19,2006,04:30,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/19-Madar.mp3,mp3
908,Dance Medley,Andy,Andy & Kouros Golden Songs 2,20,2006,05:24,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/20-Dance Medley.mp3,mp3
909,Eshghe Man,Kouros,Andy & Kouros Golden Songs 2,21,2006,04:25,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/21-Eshghe Man.mp3,mp3
910,Cheshmaye Bandari,Kouros,Andy & Kouros Golden Songs 2,22,2006,04:35,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/22-Cheshmaye Bandari.mp3,mp3
911,Setareh Baroun,Kouros,Andy & Kouros Golden Songs 2,23,2006,04:48,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/23-Setareh Baroun.mp3,mp3
912,Vaght Nashod,Kouros,Andy & Kouros Golden Songs 2,24,2006,04:37,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/24-Vaght Nashod.mp3,mp3
913,Irane Ziba,Kouros,Andy & Kouros Golden Songs 2,25,2006,03:44,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/25-Irane Ziba.mp3,mp3
914,Lajbaziha,Kouros,Andy & Kouros Golden Songs 2,26,2006,03:33,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/26-Lajbaziha.mp3,mp3
915,Ba Man Beraghs Azizam,Kouros,Andy & Kouros Golden Songs 2,27,2006,04:07,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/27-Ba Man Beraghs Azizam.mp3,mp3
916,Asheghtarin,Kouros,Andy & Kouros Golden Songs 2,28,2006,04:29,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/28-Asheghtarin.mp3,mp3
917,Niloufar,Andy Ft Kouros,Andy & Kouros Golden Songs 2,29,2006,06:54,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/29-Niloufar.mp3,mp3
918,Ma Hameh Irouni Hastim,Andy Ft Kouros,Andy & Kouros Golden Songs 2,30,2006,06:20,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/30-Ma Hameh Irouni Hastim.mp3,mp3
919,Akheh Nisti Ashegh,Kouros,Andy & Kouros Golden Songs 2,31,2006,06:07,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/31-Akheh Nisti Ashegh.mp3,mp3
920,Bouseh,Andy,Andy & Kouros Golden Songs 2,32,2006,06:43,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/32-Bouseh.mp3,mp3
921,Cheshmaye Naz,Andy,Andy & Kouros Golden Songs 2,33,2006,05:56,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/33-Cheshmaye Naz.mp3,mp3
922,Sogoli,Andy,Andy & Kouros Golden Songs 2,34,2006,05:05,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/34-Sogoli.mp3,mp3
923,To Doroughatam Ghashangeh,Kouros,Andy & Kouros Golden Songs 2,35,2006,04:09,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/35-To Doroughatam Ghashangeh.mp3,mp3
924,Ye Ghadam To Ye Ghadam Man,Kouros,Andy & Kouros Golden Songs 2,36,2006,04:10,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/36-Ye Ghadam To Ye Ghadam Man.mp3,mp3
925,Vaghti Ke Az Dar To Miyayi,Kouros,Andy & Kouros Golden Songs 2,37,2006,03:14,/var/home/miladsharifiteh/Music/Various Artists/Andy & Kouros Golden Songs 2/37-Vaghti Ke Az Dar To Miyayi.mp3,mp3
926,Nemikham,Hayedeh,Avang 155,1,1979,05:19,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/1-Nemikham.mp3,mp3
927,Tanha Ba Golha,Hayedeh,Avang 155,10,1979,05:25,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/10-Tanha Ba Golha.mp3,mp3
928,Deleh In,Mahasti,Avang 155,11,1979,04:11,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/11-Deleh In.mp3,mp3
929,Douset Daram,Homeyra,Avang 155,12,1979,04:41,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/12-Douset Daram.mp3,mp3
930,Ghamgino Tanha,Mahasti,Avang 155,2,1979,05:19,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/2-Ghamgino Tanha.mp3,mp3
931,Shabe Ashegh,Homeyra,Avang 155,3,1979,05:04,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/3-Shabe Ashegh.mp3,mp3
932,Bezan Tar,Hayedeh,Avang 155,4,1979,05:01,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/4-Bezan Tar.mp3,mp3
933,Azize Rafteh,Mahasti,Avang 155,5,1979,05:24,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/5-Azize Rafteh.mp3,mp3
934,Hamzaboun,Homeyra,Avang 155,6,1979,05:40,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/6-Hamzaboun.mp3,mp3
935,Ba To Hastam,Hayedeh,Avang 155,7,1979,06:04,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/7-Ba To Hastam.mp3,mp3
936,Tars Az Jodaei,Mahasti,Avang 155,8,1979,03:58,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/8-Tars Az Jodaei.mp3,mp3
937,Havaye Ghafas,Homeyra,Avang 155,9,1979,06:26,/var/home/miladsharifiteh/Music/Various Artists/Avang 155/9-Havaye Ghafas.mp3,mp3
938,Del Migeh Delbar Miyad,Mahasti,Golden 2,1,2011,04:41,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/1-Del Migeh Delbar Miyad.mp3,mp3
939,Geryeh Amounam Nemideh,Hayedeh,Golden 2,10,2011,05:10,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/10-Geryeh Amounam Nemideh.mp3,mp3
940,Doa,Mahasti,Golden 2,11,2011,03:28,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/11-Doa.mp3,mp3
941,Delam Mikhad,Hayedeh,Golden 2,12,2011,05:37,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/12-Delam Mikhad.mp3,mp3
942,Soghati,Hayedeh,Golden 2,2,2011,06:06,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/2-Soghati.mp3,mp3
943,Cheragh,Mahasti,Golden 2,3,2011,04:17,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/3-Cheragh.mp3,mp3
944,Dashtestani,Hayedeh,Golden 2,4,2011,04:40,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/4-Dashtestani.mp3,mp3
945,Khouneh Tekouni,Mahasti,Golden 2,5,2011,03:10,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/5-Khouneh Tekouni.mp3,mp3
946,Shirin Jan,Hayedeh,Golden 2,6,2011,04:54,/var/home/miladsharifiteh/Music/Various Artists/Golden 2/6-Shirin Jan.mp3,mp3
